Date,Cash_In,Cash_Out,Net_Cashflow,End_Balance,Transaction_Count,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Std_7,Rolling_CashIn_7,Rolling_CashOut_7,Target
31-05-2035,91.91293639,614.6413822,-1276.86764,3693.553948,2,443.0675269,1520.904489,-178.815181,939.3411673,300,4882.484457,-2740.205062
01-06-2035,0,82.03814717,-655.1275187,2024.924769,2,-236.9174378,-9.566275865,-287.9650868,764.5674291,4551.489045,4916.876726,-2738.770528
02-06-2035,1273.258492,848.6181055,411.7905194,848.4673899,7,-3841.522593,-460.5191761,-327.1640063,666.7782412,4545.17119,8032.131533,294.0371351
03-06-2035,892.1966681,0,-248.4070009,2901.155435,1,600.8300455,-2541.464101,550.016353,1264.157461,3886.922779,2438.92237,136.6084833
04-06-2035,0,0,184.7679815,1206.333704,3,642.8129546,-29781,-628.6628687,2622.637345,12940.80796,15934.8264,1022.459716
05-06-2035,301.0059224,0,1015.595001,8023.672634,3,5321.506617,-56.01208296,668.753041,1897.656537,9608.964265,5165.179061,95.27729248
06-06-2035,1212.298537,937.9022509,1213.428572,3214.151178,2,-1549.287939,638.0986349,-21.67659486,1274.702624,6160.259499,7214.336832,928.5780559
07-06-2035,192.5962101,267.9902416,-104.5195853,11508.02096,5,-4795.996005,-864.2078298,-630.473162,1936.087153,2017.072414,6899.878878,1024.102029
08-06-2035,1877.506981,0,-686.6380388,514.3417027,7,25.82139302,221.9187155,-60.8070791,1291.407163,2453.074293,4843.301145,1304.640386
09-06-2035,353.9702799,765.4368138,8.698340485,7983.115186,3,2528.544087,-11.73071111,519.8733269,1418.023161,7670.087521,6422.670737,829.5116204
10-06-2035,1848.18807,758.7430416,1138.227797,2230.610045,4,-2109.916814,127.2107176,67.08728226,791.0189427,11879.63649,11362.59768,-466.90623
11-06-2035,172.4109778,0,1255.970165,12779.53822,2,708.6745411,-492.8777224,-641.7317474,2239.421371,3202.28231,8351.611857,2672.152757
12-06-2035,1623.505675,0,2018.850682,4415.050668,5,1407.161023,1328.095343,-129.1055529,2507.43596,6634.091178,7842.658662,-3269.377003
13-06-2035,436.049751,846.1793475,1004.733134,6804.635729,4,148.1645594,-52.65869211,-553.3952919,2395.954889,5945.868437,11101.69205,-3879.344564
14-06-2035,1133.226384,807.4563398,440.1222512,6794.238304,2,-1155.720915,2078.722022,123.0380916,1454.786659,7336.59475,5000.33775,943.7859593
15-06-2035,11498.75926,0,9075.368744,12819.37564,3,1.291799444,-1302.995439,1871.789292,2834.845804,14480.28624,745,-9880.058306
16-06-2035,3553.919354,1160.022928,1505.074311,2870.08139,5,-281.5441558,1380.080116,-94.81018121,1722.682288,6308.005212,6381.021101,-707.3512882
17-06-2035,71.82611876,461.3333741,-1007.572117,14553.26796,2,-1815.034862,248.4447012,-1237.886298,1381.037838,300,7192.467767,-337.5292013
18-06-2035,0,1709.49868,-2770.249951,0.8,5,-10541.76693,-789.0650825,336.7448235,4856.914926,12620.99635,13871.89801,3023.26762
19-06-2035,1217.243842,3015.001305,-2396.328403,10369.38202,5,364.404711,1927.218661,-524.6494216,2580.446607,6019.615098,10107.60972,-12053.6187
20-06-2035,0,321.8595482,80.24070054,5045.196907,1,-336.8479256,-2015.807556,-986.1039417,5623.927981,10617.67954,21698.83818,470.7438999
21-06-2035,838.5556541,151.4451149,84.03952844,4759.977828,1,306.0169263,825.2995068,-185.5666133,463.8910217,7158.451655,9362.649473,-445.2940846
22-06-2035,1505.341047,1183.674439,2155.060067,7692.812768,5,781.3593453,186.8792843,435.957913,1411.991946,5710.915262,4139.71822,1005.598926
23-06-2035,0,1028.783319,-644.7285505,2100.508523,3,3140.243117,118.9112589,232.202551,1509.520909,5504.185679,3814.867192,3500.875242
24-06-2035,0,14.11575653,-94.78273154,947.8985054,2,-2611.889889,-628.6872856,-486.7505526,5910.5365,12092.85586,15899.15761,-811.6930357
25-06-2035,981.2079654,308.8766877,394.9490465,1432.632683,5,-572.557651,-11279.48291,-258.5599454,641.5273371,1173.795113,4510.136816,774.3052262
26-06-2035,1887.22567,0,915.8117085,123.3831539,4,326.4825803,-6539.0842,363.9858547,698.758173,5787.18172,5678.028684,1279.530372
27-06-2035,0,486.7245883,431.2213902,2496.662192,3,-220.3018908,171.3083059,-587.8660637,2292.643994,11249.68606,15535.65169,2817.207968
28-06-2035,20018.53884,164.911168,19813.66781,23934.83068,3,-318.0753248,-1997.936205,3479.945968,8135.151456,24188.71391,1919.088518,106.3713171
29-06-2035,4144.121383,172.6112181,3103.792826,3787.506206,5,-411.0884878,3627.343659,-172.2660875,1931.742908,2913.447144,3116.618963,-587.8604545
30-06-2035,0,90.55895194,199.2991747,3318.029518,1,-301.8125243,-858.9709503,-51.82549525,799.2863757,5355.587092,1466.370018,107.8780082
01-07-2035,643.7350017,331.207113,-939.721528,13940.02794,2,-144.5690781,-324.7273052,-843.0466916,1503.33399,1382.574661,7266.51378,-367.6577542
02-07-2035,357.7395324,0,622.4684697,33590.67561,3,320.5573405,44300.95628,-3319.696721,11024.12925,4955.926236,29493.82041,1849.37485
03-07-2035,816.2666685,11.23817391,789.0719425,4489.620442,1,1055.759231,-856.1921908,328.3262808,740.7476593,3357.954393,4013.516647,1274.153009
04-07-2035,0,1140.713595,-506.8433322,6793.578565,3,1216.392501,649.464337,399.1554139,1348.330692,3953.529422,5551.211502,395.2988291
05-07-2035,400.2324457,2647.728968,-2431.728668,3332.08769,5,2721.076406,98.94518846,166.8965407,844.1198009,5795.541064,7620.414936,-206.4996596
06-07-2035,2103.331948,1527.260032,-80.25307627,4453.080897,6,63.1839668,23.89766133,-124.6505164,851.6531222,9744.012833,9313.486003,-754.8333635
07-07-2035,4570.659714,128.4541145,3903.838786,5210.101837,4,821.5719717,56.7141258,-916.4978559,5251.851972,10260.35057,15220.20538,-4597.988624
08-07-2035,1210.036188,323.0530569,1492.530886,1341.944679,2,-2099.435547,686.396311,-594.702642,3512.110305,7037.447635,10362.4849,-1486.092776
09-07-2035,3467.371146,259.9984784,3100.664485,14162.51459,3,2282.304242,492.3497219,1623.673146,1000.884925,11617.03397,3157.736152,-3556.833024
10-07-2035,0,5268.479817,-5449.24991,1101.822567,7,418.1304011,5381.319112,-595.5141489,2894.342873,5993.667085,7582.941239,1498.729289
11-07-2035,38456.86347,19166.06094,19002.21747,24596.30816,9,-1121.390083,421.9823531,3448.673098,6486.429897,47394.83429,24574.61958,-11500.03785
12-07-2035,2002.043488,0,2143.12065,3499.183074,3,-801.470312,-413.9383378,343.7891144,1442.619032,5786.04493,4803.727078,-78.81967443
13-07-2035,232.7618574,0,314.6333374,6429.067403,3,5188.48539,-428.1696525,722.9808937,2451.726861,9809.090809,3075.351692,19.74164979
14-07-2035,486.121469,2028.578411,664.542615,4084.120236,6,-892.5413346,375.1704036,-219.4075605,475.0792202,6788.823023,9545.641644,113.4625435
15-07-2035,2229.941625,679.3349085,824.722675,317.7555739,2,-2228.563992,1958.508643,-718.3661411,3354.951312,6670.063103,9935.082431,-1968.720711
16-07-2035,676.396293,0,709.641608,3282.242395,4,555.9839693,-280.3651973,277.6488429,417.6563327,9857.823605,6121.19017,458.2775289
17-07-2035,45.63103571,680.3513864,66.61585147,1834.121881,6,214.2408153,1364.970955,-487.2682094,773.1225713,4606.980283,5516.160028,1483.467877
18-07-2035,0,403.410045,-1089.272449,3980.897281,5,527.8690249,4021.99751,77.99576785,2917.801422,7785.148683,11734.53937,-324.3286361
19-07-2035,0,245.9950643,202.0001723,255.1365171,3,-84.73745869,659.4419816,-21.63471277,1056.462928,8141.943193,7624.508498,-389.08979
20-07-2035,0,1168.819167,-479.7088841,0.8,3,427.5567975,1026.615059,-413.5340761,2093.282784,4988.048052,8346.358063,233.4416108
21-07-2035,3058.101168,412.14372,2780.843881,4228.772496,2,-336.6225705,891.1332774,544.5081103,411.3701196,8918.415518,3210.938303,-2087.802827
22-07-2035,1788.676444,899.1887193,1244.015375,1672.102223,3,607.9553727,-768.3774513,71.47098144,1881.029487,7716.339063,4512.163752,1885.436355
23-07-2035,1114.119388,772.6228808,-208.5906065,0.8,1,-7271.835295,376.189116,-4998.142857,9905.036143,15548.95249,49509.92245,835.664347
24-07-2035,1153.471316,116.1157172,590.1900196,2897.255257,1,1594.254874,-1413.487687,209.0473667,725.8141014,8286.181435,5744.627851,2172.187781
25-07-2035,923.5766466,1429.561839,-1670.197919,498.7134081,4,874.4458392,-775.2533312,-486.2347612,1391.628036,3100.67233,6851.120072,1867.685627
26-07-2035,1231.574156,594.2546962,-463.6258871,886.0002274,4,-145.9603851,136.7641993,132.634968,549.9114017,5614.073712,1243.778945,-351.7771761
27-07-2035,493.0287229,165.7895859,-456.5223805,2774.98901,4,2756.533406,921.7698422,305.2518883,925.8613428,11110.34265,4587.797546,1922.451272
28-07-2035,867.543776,745.2043655,1087.784165,4607.048375,1,1076.282639,-644.0103736,266.6316161,150.9908543,7623.823005,3037.956138,-8.759927761
29-07-2035,1138.195368,1194.010469,-678.9361726,1302.106316,4,-1349.730586,-1345.792209,-118.7867143,1142.235638,10737.95769,7842.603477,1226.932367
30-07-2035,931.3274419,131.6474124,-135.5296212,0.8,3,-1332.488404,1.902041224,-80.18258283,575.1753415,10685.56561,8684.33457,1034.002153
31-07-2035,0,756.2961244,-306.9963662,0.8,3,445.7669026,1396.245362,-207.8406835,1449.374135,4988.505438,6204.388246,-233.8551931
01-08-2035,0,1148.006074,-473.5457592,452.3031403,3,-1731.792203,803.3294317,-221.3660308,1335.56671,2228.476619,3179.522735,214.0448135
02-08-2035,1020.999472,671.0596472,-416.9109595,1767.763379,2,294.3023072,-823.6478258,117.4480493,496.9339921,4536.312027,4638.281477,1633.417157
03-08-2035,1187.500124,5175.524509,-4763.748701,5179.693233,5,-3167.49247,2550.543679,-420.7867087,2812.021062,11238.67752,12753.80027,743.578851
04-08-2035,1578.162447,126.6674487,1054.479317,1932.646536,2,-104.6953504,-337.4391237,172.6369002,1801.230354,7575.79219,5510.189257,965.1581566
05-08-2035,1720.774822,344.3044028,1704.774447,37121.11446,3,1375.134326,-812.223933,861.4221304,397.6270708,10301.91888,961.1590623,-4076.458035
06-08-2035,1032.455377,827.4117699,-1685.220768,5413.181779,2,-1029.1645,-4640.682847,754.517476,1688.276615,11441.30227,3271.81768,-510.0115579
07-08-2035,897.7905907,5305.428744,-3264.937904,34687.97575,3,1878.679299,-206.9695225,532.5072729,2201.612075,10331.97983,7136.550585,1052.813714
08-08-2035,734.4136435,746.6283464,917.7307901,5284.083322,1,-5274.545792,-425.2775375,-445.4899499,3082.021294,10660.92214,12965.92448,-5526.373661
09-08-2035,0,234.614977,-1504.893469,4084.42918,2,275.3356284,-273.6025832,-198.595423,150.9908543,4518.374498,2290.679789,-3111.268716
10-08-2035,1655.11064,3781.073398,-3184.152355,11536.64519,6,2452.339188,1660.951242,629.4312963,2068.730423,9526.973009,8439.905413,-5450.757187
11-08-2035,928.7120212,463.0805545,941.1560321,6728.958714,1,-4597.613602,65.99273364,-257.3831703,3283.872708,10170.78545,13228.07032,-6137.005118
12-08-2035,720.6369481,575.8185302,802.4572729,561.2734153,5,-407.6163023,-11855.58028,-137.4225083,784.2825272,4169.008662,4678.010931,1954.235799
13-08-2035,5120.45769,3058.079787,1253.430782,7904.84782,6,3949.987611,-238.3830739,979.8649309,1499.337719,15876.44552,7828.486957,-570.403709
14-08-2035,1089.712347,234.2117037,762.8608578,2188.457732,3,-645.0957306,-989.518667,-227.3315261,2404.233837,6132.060727,6757.285045,2277.421412
15-08-2035,0,279.4915143,-926.3493522,0.8,2,329.1538044,2633.495664,-1969.959335,3086.584318,2100.218697,16173.98714,1365.392183
16-08-2035,1692.698125,1071.786343,1409.45286,1002.400383,3,-104.0637295,-2003.803515,-76.15961981,2331.517943,8957.446294,5019.392442,1163.087778
17-08-2035,0,494.0345778,-452.491546,2236.777861,6,21.31697948,-1260.013275,-252.841305,334.4280469,3008.334024,4522.704203,-87.36499084
18-08-2035,0,174.3878167,-595.0561021,3673.79124,1,554.5009686,-290.0321616,-576.5484348,2879.574127,4961.742873,8992.394557,900.374653
19-08-2035,559.3763056,521.0416013,479.8191443,6435.950664,4,1114.210457,207.7440916,1021.998255,669.2023134,10312.81857,1684.953626,-6416.47929
20-08-2035,0,5997.369463,-6210.444114,1528.055429,7,857.6387813,5917.168162,-598.6815302,2466.732413,2650.82522,7881.999091,1871.46514
21-08-2035,470.3899335,671.4807438,548.2978274,3822.786836,2,147.6945194,365.1374715,-81.37102275,314.8452952,3116.993918,3910.591667,-2103.826789
22-08-2035,1554.066698,0,2404.244162,4307.313728,4,-459.8391476,209.7103478,-397.49896,1786.190279,7525.629802,11916.21736,-2875.630674
23-08-2035,3036.710031,0,2683.661764,4326.983965,2,-2473.407638,2276.029142,195.0524775,6444.141611,15073.0753,13878.94716,-181.0827857
24-08-2035,6070.765366,4563.363948,-106.7976379,1134.492301,6,-827.1115187,-661.7118161,-293.3106733,2749.379579,9263.838518,12549.99847,42.19596321
25-08-2035,0,187.742232,-322.2598545,4086.842087,2,-487.1849146,-5819.471666,495.796535,2106.126646,9931.112913,7043.196319,-422.9354928
26-08-2035,530.7790079,225.8942356,444.0589967,3661.781379,1,2272.241039,2708.066289,-172.7502147,2856.110774,10375.98486,11985.20183,-2359.920523
27-08-2035,1538.19451,0,1765.281266,5878.137604,4,-29762.92013,392.6621657,-3910.870704,12086.46754,10386.7033,38538.08238,-176.8593354
28-08-2035,20168.26428,0,19641.1283,24767.45414,3,-712.8319517,-3088.894593,3387.95757,7371.723135,24721.20843,745,465.2525515
29-08-2035,46660.41711,1142.278055,45720,56667.37237,4,-12634.00628,3567.055972,7735.714286,18467.46475,93585.0733,41044.05236,-27433.57436
30-08-2035,3258.024154,1499.159003,1741.649461,8866.826759,3,1535.907706,3317.592056,553.5548528,1429.890358,7358.241511,4606.06152,-951.7939239
31-08-2035,47.63540545,2326.579036,-2789.557345,0.8,1,336.0194867,171.4023413,-383.7552579,1284.628587,2262.043476,6929.252401,88.18978275
01-09-2035,893.4923908,2370.833696,-1385.298307,5226.843594,3,2094.425913,203.3056858,761.694815,1295.984095,9338.120737,3426.948182,-404.7552742
02-09-2035,1147.042856,0,946.0236532,3063.833884,1,897.5425082,-945.9804366,304.1581419,1332.221164,5600.181876,3555.032703,-1419.569106
03-09-2035,298.0578016,415.5188783,-176.0192505,23722.67346,8,-176.2535039,291.149965,-370.1505669,150.9908543,300,1719.927247,-113.5345485
04-09-2035,0,281.6526554,-111.3267428,660.6655087,1,230.4971519,-245.3509172,213.2277253,306.2052412,5059.266725,3149.407232,-551.4298074
05-09-2035,1009.300589,2963.866854,-1282.24663,0.8,10,-223.878151,-2617.13505,31.24447306,1034.531221,9041.583606,9072.365013,513.3867957
06-09-2035,854.8748669,195.3680508,945.7326553,1651.904884,5,1092.19931,1788.500984,-211.514742,1335.692241,3348.354191,5217.789788,-54.95648694
07-09-2035,1554.233945,869.1044591,1873.560134,35566.31716,4,83.24394733,-26631.30309,1005.553317,907.1539847,5736.874942,745,1566.955425
08-09-2035,27.10506187,2531.534254,-2778.388831,901.1581134,1,154.0078498,-162.6468606,-336.2624218,150.9908543,2259.445671,8587.236431,843.8325128
09-09-2035,765.3399205,186.1035482,686.8207826,1097.803056,3,-425.8059558,-734.860069,-237.7333316,2254.452439,5367.599463,6758.797184,2072.820845
10-09-2035,745.5669328,1411.795652,229.1394351,3201.107541,4,207.469939,329.854975,-243.9668026,150.9908543,7053.441503,7303.840787,-139.7770871
11-09-2035,0,547.5079176,-769.2041836,384.4855833,2,-27.21874833,-10710.32685,-345.9000739,2239.92459,3621.920262,5112.281505,-288.2567453
12-09-2035,0,662.5566027,360.5993406,2156.888977,2,2191.289797,1097.041455,-173.4443363,1212.124351,2852.848958,2433.67946,-353.8441529
13-09-2035,912.0592157,42.8227376,578.5263103,2397.607537,1,919.5478172,-1184.102963,43.42937042,919.8701557,9101.616553,5168.342209,1964.413365
14-09-2035,10330.4042,813.630863,10686.12714,13878.1344,3,428.0069257,-594.6792946,1737.094934,3305.495108,9484.244382,2692.153311,-10442.71453
15-09-2035,2123.311455,355.3755324,1742.739636,5202.399751,7,-809.8925189,-543.1319006,422.3225428,1370.298899,4333.090506,4082.908838,-3812.059063
16-09-2035,1451.713377,7477.26649,-6142.570381,747.5297412,5,-37.32958516,1029.10491,-139.2119516,3072.799957,8921.563661,8430.828363,988.6848174
17-09-2035,382.0249763,622.5875972,-956.238258,14154.42512,2,-427.1409069,-77.13699589,-1010.601072,2030.089563,2577.124285,4986.731016,21.97483326
18-09-2035,0,1630.201459,-1830.377226,353.0648169,3,2073.376149,281.2174122,-294.3001986,3131.670254,8072.096764,7500.358662,1213.958227
19-09-2035,0,1302.400876,-1096.995455,1586.05911,1,2820.787448,-660.4283459,245.0161498,1292.350126,6520.342603,6017.003625,924.5094574
20-09-2035,1434.4957,1062.545514,314.9707234,1607.682274,7,-1938.677783,-230.0274961,-606.4617227,657.9663887,3019.967628,7880.874899,363.3437842
21-09-2035,1249.855662,445.8853564,205.3124694,142.6638318,5,-27.88684035,-11900.47847,-470.5834987,791.8483646,3549.755895,5959.906244,1845.06201
22-09-2035,3138.651843,516.4723863,2041.91846,3697.132306,7,-649.3453553,-47.46485731,263.291371,1553.470125,5226.23736,5207.333518,-4543.180516
23-09-2035,950.2435963,0,300.2676266,326.4585117,4,488.8325082,320.9907662,30.25832361,206.5726843,1682.990223,1861.939629,3529.045834
24-09-2035,0,1145.503463,-1720.71861,22606.80384,2,-350.3429169,4030.379485,2746.791807,7523.264943,40540.0807,20031.90609,-360.8917788
25-09-2035,0,83.21883114,96.24948017,13484.59277,1,-1667.583909,1046.22889,-1114.684116,1173.586869,2542.113452,7246.811721,814.507145
26-09-2035,2060.826249,333.1586426,1442.575938,3979.191538,5,180.7256365,1709.990263,-144.1023504,2573.784476,7706.328669,7167.148962,-3692.00875
27-09-2035,0,11509.11882,-11496.76421,1551.791965,6,11409.92348,-1417.323476,362.341391,6609.061435,18619.43087,17265.57483,-48.73006058
28-09-2035,1053.428734,645.3161562,1384.991915,1850.765866,5,399.899754,1897.0403,-40.02684623,910.0239916,6908.442799,5320.274713,424.7499171
29-09-2035,1839.565704,0,2643.41497,711.2998192,2,-407.0328529,-3313.875545,-1184.961673,3472.285493,4598.683051,14790.46543,1698.451075
30-09-2035,1083.256751,1761.295496,-146.2958417,1986.035081,3,716.7868929,46.44092895,-967.4160773,2746.058903,5575.951235,11446.22988,436.5499819
01-10-2035,256.0019092,797.6756755,50.49724553,1781.963058,4,-2140.084382,-113.4286502,-240.4560143,150.9908543,1522.363227,6229.084648,792.4026824
02-10-2035,446.6737672,0,-375.1749546,437.3548852,2,-620.1433419,995.7649254,-552.8528372,2238.222698,2985.677225,7001.316213,1823.274727
03-10-2035,200.0489386,0,-156.2801695,3181.907801,1,1403.767379,-3402.510167,491.5481393,1289.261762,4858.81863,2122.848068,-137.8119835
04-10-2035,814.6704628,0,343.7374988,3381.469342,1,1398.861355,1053.352283,288.4680368,1293.733953,4354.051375,6505.30106,-1473.619715
05-10-2035,1908.348138,191.3089499,207.2714426,2870.099165,5,-953.4450991,221.9799418,185.4855248,1271.638077,8929.528043,7790.232854,12814.78108
06-10-2035,554.9300397,1203.817112,-743.168404,15289.88793,2,-480.4562328,-403.5212034,-921.4131702,2776.194444,477.5901798,8909.326214,677.4054343
07-10-2035,665.2409935,852.4668477,258.1247386,0.8,6,-3194.897505,377.6333562,-702.7796049,1965.989115,6746.230257,14890.11413,-554.7430934
08-10-2035,948.637943,889.3354373,-111.5883693,302.8484813,5,216.7083411,-11395.53704,-257.2479484,150.9908543,1900.197216,5624.589032,1739.650331
09-10-2035,0,0,422.7214372,1665.092293,4,-648.3339153,833.4856606,329.314787,742.9950885,1539.524803,745,-2308.886346
10-10-2035,736.0876807,125.3533521,225.7063241,2840.709999,4,773.4662051,229.1141205,226.8644953,847.0171483,9093.00676,3188.191172,-21.86253607
11-10-2035,0,460.3613572,59.40373838,3309.276193,4,365.1096395,1022.270894,184.6264648,248.1957216,4878.074908,5973.341963,396.9567718
